Recall,Precision,Model
0.019230769230769232,1.0,Random Forest
0.0,1.0,Random Forest
1.0,0.3611111111111111,XGBoost
0.9807692307692307,0.35664335664335667,XGBoost
0.9807692307692307,0.3591549295774648,XGBoost
0.9615384615384616,0.3546099290780142,XGBoost
0.9615384615384616,0.35714285714285715,XGBoost
0.9423076923076923,0.35251798561151076,XGBoost
0.9423076923076923,0.35507246376811596,XGBoost
0.9423076923076923,0.35766423357664234,XGBoost
0.9423076923076923,0.3602941176470588,XGBoost
0.9423076923076923,0.362962962962963,XGBoost
0.9230769230769231,0.3582089552238806,XGBoost
0.9230769230769231,0.3609022556390977,XGBoost
0.9230769230769231,0.36363636363636365,XGBoost
0.9230769230769231,0.366412213740458,XGBoost
0.9230769230769231,0.36923076923076925,XGBoost
0.9230769230769231,0.37209302325581395,XGBoost
0.9230769230769231,0.375,XGBoost
0.9230769230769231,0.3779527559055118,XGBoost
0.9230769230769231,0.38095238095238093,XGBoost
0.9230769230769231,0.384,XGBoost
0.9230769230769231,0.3870967741935484,XGBoost
0.9230769230769231,0.3902439024390244,XGBoost
0.9230769230769231,0.39344262295081966,XGBoost
0.9230769230769231,0.39669421487603307,XGBoost
0.9230769230769231,0.4,XGBoost
0.9230769230769231,0.40336134453781514,XGBoost
0.9038461538461539,0.3983050847457627,XGBoost
0.9038461538461539,0.4017094017094017,XGBoost
0.8846153846153846,0.39655172413793105,XGBoost
0.8846153846153846,0.4,XGBoost
0.8846153846153846,0.40350877192982454,XGBoost
0.8846153846153846,0.40707964601769914,XGBoost
0.8653846153846154,0.4017857142857143,XGBoost
0.8461538461538461,0.3963963963963964,XGBoost
0.8461538461538461,0.4,XGBoost
0.8461538461538461,0.4036697247706422,XGBoost
0.8461538461538461,0.4074074074074074,XGBoost
0.8269230769230769,0.40186915887850466,XGBoost
0.8076923076923077,0.39622641509433965,XGBoost
0.8076923076923077,0.4,XGBoost
0.7884615384615384,0.3942307692307692,XGBoost
0.7884615384615384,0.39805825242718446,XGBoost
0.7692307692307693,0.39215686274509803,XGBoost
0.7692307692307693,0.39603960396039606,XGBoost
0.7692307692307693,0.4,XGBoost
0.7692307692307693,0.40404040404040403,XGBoost
0.75,0.3979591836734694,XGBoost
0.7307692307692307,0.3917525773195876,XGBoost
0.7307692307692307,0.3958333333333333,XGBoost
0.7307692307692307,0.4,XGBoost
0.7115384615384616,0.39361702127659576,XGBoost
0.7115384615384616,0.3978494623655914,XGBoost
0.7115384615384616,0.40217391304347827,XGBoost
0.7115384615384616,0.4065934065934066,XGBoost
0.6923076923076923,0.4,XGBoost
0.6923076923076923,0.4044943820224719,XGBoost
0.6730769230769231,0.3977272727272727,XGBoost
0.6730769230769231,0.40229885057471265,XGBoost
0.6730769230769231,0.4069767441860465,XGBoost
0.6730769230769231,0.4117647058823529,XGBoost
0.6730769230769231,0.4166666666666667,XGBoost
0.6538461538461539,0.40963855421686746,XGBoost
0.6346153846153846,0.4024390243902439,XGBoost
0.6153846153846154,0.3950617283950617,XGBoost
0.6153846153846154,0.4,XGBoost
0.6153846153846154,0.4050632911392405,XGBoost
0.5961538461538461,0.3974358974358974,XGBoost
0.5961538461538461,0.4025974025974026,XGBoost
0.5769230769230769,0.39473684210526316,XGBoost
0.5769230769230769,0.4,XGBoost
0.5769230769230769,0.40540540540540543,XGBoost
0.5576923076923077,0.3972602739726027,XGBoost
0.5576923076923077,0.4027777777777778,XGBoost
0.5576923076923077,0.4084507042253521,XGBoost
0.5576923076923077,0.4142857142857143,XGBoost
0.5576923076923077,0.42028985507246375,XGBoost
0.5576923076923077,0.4264705882352941,XGBoost
0.5576923076923077,0.43283582089552236,XGBoost
0.5576923076923077,0.4393939393939394,XGBoost
0.5384615384615384,0.4307692307692308,XGBoost
0.5384615384615384,0.4375,XGBoost
0.5384615384615384,0.4444444444444444,XGBoost
0.5384615384615384,0.45161290322580644,XGBoost
0.5192307692307693,0.4426229508196721,XGBoost
0.5,0.43333333333333335,XGBoost
0.5,0.4406779661016949,XGBoost
0.5,0.4482758620689655,XGBoost
