Precision,Recall,Model
0.5,0.17307692307692307,Random Forest
0.5294117647058824,0.17307692307692307,Random Forest
0.5625,0.17307692307692307,Random Forest
0.5333333333333333,0.15384615384615385,Random Forest
0.5,0.1346153846153846,Random Forest
0.46153846153846156,0.11538461538461539,Random Forest
0.4166666666666667,0.09615384615384616,Random Forest
0.36363636363636365,0.07692307692307693,Random Forest
0.3,0.057692307692307696,Random Forest
0.3333333333333333,0.057692307692307696,Random Forest
0.375,0.057692307692307696,Random Forest
0.2857142857142857,0.038461538461538464,Random Forest
0.3333333333333333,0.038461538461538464,Random Forest
0.4,0.038461538461538464,Random Forest
0.5,0.038461538461538464,Random Forest
0.6666666666666666,0.038461538461538464,Random Forest
0.5,0.019230769230769232,Random Forest
0.0,0.0,Random Forest
1.0,0.0,Random Forest
