Recall,Precision,Model
0.3269230769230769,0.38636363636363635,Random Forest
0.3269230769230769,0.3953488372093023,Random Forest
0.3269230769230769,0.40476190476190477,Random Forest
0.3269230769230769,0.4146341463414634,Random Forest
0.3269230769230769,0.425,Random Forest
0.3076923076923077,0.42105263157894735,Random Forest
0.28846153846153844,0.40540540540540543,Random Forest
0.28846153846153844,0.4411764705882353,Random Forest
0.28846153846153844,0.45454545454545453,Random Forest
0.28846153846153844,0.46875,Random Forest
0.28846153846153844,0.4838709677419355,Random Forest
0.2692307692307692,0.4666666666666667,Random Forest
0.25,0.48148148148148145,Random Forest
0.23076923076923078,0.46153846153846156,Random Forest
0.21153846153846154,0.44,Random Forest
0.19230769230769232,0.4166666666666667,Random Forest
0.19230769230769232,0.43478260869565216,Random Forest
0.17307692307692307,0.4090909090909091,Random Forest
0.17307692307692307,0.45,Random Forest
